цондон	цондонг	N|ACC;SG	цондон|г
цондон	цондонгоос	N|ABL;SG	цондон|оос
цондон	цондонгоор	N|INS;SG	цондон|оор
цондон	цондонтой	N|COM;SG	цондон|той
цондон	цондонгоо	N|VOC;SG	цондон|оо
төсөөлөл	төсөөллийн	N|GEN;SG	төсөөлөл|ийн
төсөөлөл	төсөөлөлд	N|DAT;SG	төсөөлөл|д
төсөөлөл	төсөөллийг	N|ACC;SG	төсөөлөл|ийг
төсөөлөл	төсөөллөөс	N|ABL;SG	төсөөлөл|өөс
төсөөлөл	төсөөллөөр	N|INS;SG	төсөөлөл|өөр
төсөөлөл	төсөөлөлтэй	N|COM;SG	төсөөлөл|тэй
төсөөлөл	төсөөллөө	N|VOC;SG	төсөөлөл|өө
таамаглал	таамаглалын	N|GEN;SG	таамаглал|ын
таамаглал	таамаглалд	N|DAT;SG	таамаглал|д
таамаглал	таамаглалыг	N|ACC;SG	таамаглал|ыг
таамаглал	таамаглалаас	N|ABL;SG	таамаглал|аас
таамаглал	таамаглалаар	N|INS;SG	таамаглал|аар
таамаглал	таамаглалтай	N|COM;SG	таамаглал|тай
таамаглал	таамаглалаа	N|VOC;SG	таамаглал|аа
синдром	синдромын	N|GEN;SG	синдром|ын
синдром	синдромд	N|DAT;SG	синдром|д
синдром	синдромыг	N|ACC;SG	синдром|ыг
синдром	синдромоос	N|ABL;SG	синдром|оос
синдром	синдромоор	N|INS;SG	синдром|оор
синдром	синдромтой	N|COM;SG	синдром|той
синдром	синдромоо	N|VOC;SG	синдром|оо
дамчин	дамчны	N|GEN;SG	дамчин|ы
дамчин	дамчинд	N|DAT;SG	дамчин|д
дамчин	дамчныг	N|ACC;SG	дамчин|ыг
дамчин	дамчнаас	N|ABL;SG	дамчин|аас
дамчин	дамчнаар	N|INS;SG	дамчин|аар
дамчин	дамчинтай	N|COM;SG	дамчин|тай
дамчин	дамчнаа	N|VOC;SG	дамчин|аа
шаардлага	шаардлагын	N|GEN;SG	шаардлага|ын
шаардлага	шаардлагад	N|DAT;SG	шаардлага|д
шаардлага	шаардлагыг	N|ACC;SG	шаардлага|ыг
шаардлага	шаардлагаас	N|ABL;SG	шаардлага|аас
шаардлага	шаардлагаар	N|INS;SG	шаардлага|аар
шаардлага	шаардлагатай	N|COM;SG	шаардлага|тай
шаардлага	шаардлагаа	N|VOC;SG	шаардлага|аа
болзол	болзлын	N|GEN;SG	болзол|ын
болзол	болзолд	N|DAT;SG	болзол|д
болзол	болзлыг	N|ACC;SG	болзол|ыг
болзол	болзлоос	N|ABL;SG	болзол|оос
болзол	болзлоор	N|INS;SG	болзол|оор
болзол	болзолтой	N|COM;SG	болзол|той
болзол	болзлоо	N|VOC;SG	болзол|оо
интернет	интернэтийн	N|GEN;SG	интернет|ийн
интернет	интернэтэд	N|DAT;SG	интернет|д
интернет	интернэтийг	N|ACC;SG	интернет|ийг
интернет	интернэтээс	N|ABL;SG	интернет|ээс
интернет	интернэтээр	N|INS;SG	интернет|ээр
интернет	интернэттэй	N|COM;SG	интернет|тэй
интернет	интернэтээ	N|VOC;SG	интернет|ээ
найрууламж	найрууламжийн	N|GEN;SG	найрууламж|ийн
найрууламж	найрууламжид	N|DAT;SG	найрууламж|д
найрууламж	найрууламжийг	N|ACC;SG	найрууламж|ийг
найрууламж	найрууламжаас	N|ABL;SG	найрууламж|аас
найрууламж	найрууламжаар	N|INS;SG	найрууламж|аар
найрууламж	найрууламжтай	N|COM;SG	найрууламж|тай
найрууламж	найрууламжаа	N|VOC;SG	найрууламж|аа
зохиомж	зохиомжийн	N|GEN;SG	зохиомж|ийн
зохиомж	зохиомжид	N|DAT;SG	зохиомж|д
зохиомж	зохиомжийг	N|ACC;SG	зохиомж|ийг
зохиомж	зохиомжоос	N|ABL;SG	зохиомж|оос
зохиомж	зохиомжоор	N|INS;SG	зохиомж|оор
зохиомж	зохиомжтой	N|COM;SG	зохиомж|той
зохиомж	зохиомжоо	N|VOC;SG	зохиомж|оо
прокурор	прокурорын	N|GEN;SG	прокурор|ын
прокурор	прокурорт	N|DAT;SG	прокурор|т
прокурор	прокурорыг	N|ACC;SG	прокурор|ыг
прокурор	прокуророос	N|ABL;SG	прокурор|оос
прокурор	прокуророор	N|INS;SG	прокурор|оор
прокурор	прокурортой	N|COM;SG	прокурор|той
прокурор	прокуророо	N|VOC;SG	прокурор|оо
янхан	янхны	N|GEN;SG	янхан|ы
янхан	янханд	N|DAT;SG	янхан|д
янхан	янхныг	N|ACC;SG	янхан|ыг
янхан	янхнаас	N|ABL;SG	янхан|аас
янхан	янхнаар	N|INS;SG	янхан|аар
янхан	янхантай	N|COM;SG	янхан|тай
янхан	янхнаа	N|VOC;SG	янхан|аа
уршиг	уршгийн	N|GEN;SG	уршиг|ийн
уршиг	уршигт	N|DAT;SG	уршиг|т
уршиг	уршгийг	N|ACC;SG	уршиг|ийг
уршиг	уршгаас	N|ABL;SG	уршиг|аас
уршиг	уршгаар	N|INS;SG	уршиг|аар
уршиг	уршигтай	N|COM;SG	уршиг|тай
уршиг	уршгаа	N|VOC;SG	уршиг|аа
төмөр	төмрийн	N|GEN;SG	төмөр|ийн
төмөр	төмөрт	N|DAT;SG	төмөр|т
төмөр	төмрийг	N|ACC;SG	төмөр|ийг
төмөр	төмрөөс	N|ABL;SG	төмөр|өөс
төмөр	төмрөөр	N|INS;SG	төмөр|өөр
төмөр	төмөртэй	N|COM;SG	төмөр|тэй
төмөр	төмрөө	N|VOC;SG	төмөр|өө
ургацаг	ургацгийн	N|GEN;SG	ургацаг|ийн
ургацаг	ургацагт	N|DAT;SG	ургацаг|т
ургацаг	ургацгийг	N|ACC;SG	ургацаг|ийг
ургацаг	ургацгаас	N|ABL;SG	ургацаг|аас
ургацаг	ургацгаар	N|INS;SG	ургацаг|аар
ургацаг	ургацагтай	N|COM;SG	ургацаг|тай
ургацаг	ургацгаа	N|VOC;SG	ургацаг|аа
арал	арлын	N|GEN;SG	арал|ын
арал	аралд	N|DAT;SG	арал|д
арал	арлыг	N|ACC;SG	арал|ыг
арал	арлаас	N|ABL;SG	арал|аас
арал	арлаар	N|INS;SG	арал|аар
арал	аралтай	N|COM;SG	арал|тай
арал	арлаа	N|VOC;SG	арал|аа
чадвар	чадварын	N|GEN;SG	чадвар|ын
чадвар	чадварт	N|DAT;SG	чадвар|т
чадвар	чадварыг	N|ACC;SG	чадвар|ыг
чадвар	чадвараас	N|ABL;SG	чадвар|аас
чадвар	чадвараар	N|INS;SG	чадвар|аар
чадвар	чадвартай	N|COM;SG	чадвар|тай
чадвар	чадвараа	N|VOC;SG	чадвар|аа
саа	сааны	N|GEN;SG	саа|ы
саа	саанд	N|DAT;SG	саа|д
саа	сааг	N|ACC;SG	саа|г
саа	саанаас	N|ABL;SG	саа|аас
саа	саагаар	N|INS;SG	саа|аар
саа	саатай	N|COM;SG	саа|тай
саа	саагаа	N|VOC;SG	саа|аа
жич	жичийн	N|GEN;SG	жич|ийн
жич	жичид	N|DAT;SG	жич|д
жич	жичийг	N|ACC;SG	жич|ийг
жич	жичээс	N|ABL;SG	жич|ээс
жич	жичээр	N|INS;SG	жич|ээр
жич	жичтэй	N|COM;SG	жич|тэй
жич	жичээ	N|VOC;SG	жич|ээ
гөлөг	гөлөгний	N|GEN;SG	гөлөг|ий
гөлөг	гөлгөнд	N|DAT;SG	гөлөг|д
гөлөг	гөлгийг	N|ACC;SG	гөлөг|ийг
гөлөг	гөлөгнөөс	N|ABL;SG	гөлөг|өөс
гөлөг	гөлгөөр	N|INS;SG	гөлөг|өөр
гөлөг	гөлөгтэй	N|COM;SG	гөлөг|тэй
гөлөг	гөлгөө	N|VOC;SG	гөлөг|өө
таглаа	таглааны	N|GEN;SG	таглаа|ы
таглаа	таглаанд	N|DAT;SG	таглаа|д
таглаа	таглааг	N|ACC;SG	таглаа|г
таглаа	таглаанаас	N|ABL;SG	таглаа|аас
таглаа	таглаагаар	N|INS;SG	таглаа|аар
таглаа	таглаатай	N|COM;SG	таглаа|тай
таглаа	таглаагаа	N|VOC;SG	таглаа|аа
бөглөө	бөглөөний	N|GEN;SG	бөглөө|ий
бөглөө	бөглөөнд	N|DAT;SG	бөглөө|д
бөглөө	бөглөөг	N|ACC;SG	бөглөө|г
бөглөө	бөглөөнөөс	N|ABL;SG	бөглөө|өөс
бөглөө	бөглөөгөөр	N|INS;SG	бөглөө|өөр
бөглөө	бөглөөтэй	N|COM;SG	бөглөө|тэй
бөглөө	бөглөөгөө	N|VOC;SG	бөглөө|өө
эндэл	эндлийн	N|GEN;SG	эндэл|ийн
эндэл	эндэлд	N|DAT;SG	эндэл|д
эндэл	эндлийг	N|ACC;SG	эндэл|ийг
эндэл	эндлээс	N|ABL;SG	эндэл|ээс
эндэл	эндлээр	N|INS;SG	эндэл|ээр
эндэл	эндэлтэй	N|COM;SG	эндэл|тэй
эндэл	эндлээ	N|VOC;SG	эндэл|ээ
эндүүрэл	эндүүрлийн	N|GEN;SG	эндүүрэл|ийн
эндүүрэл	эндүүрэлд	N|DAT;SG	эндүүрэл|д
эндүүрэл	эндүүрлийг	N|ACC;SG	эндүүрэл|ийг
эндүүрэл	эндүүрлээс	N|ABL;SG	эндүүрэл|ээс
эндүүрэл	эндүүрлээр	N|INS;SG	эндүүрэл|ээр
эндүүрэл	эндүүрэлтэй	N|COM;SG	эндүүрэл|тэй
эндүүрэл	эндүүрлээ	N|VOC;SG	эндүүрэл|ээ
ажил	ажлын	N|GEN;SG	ажил|ын
ажил	ажилд	N|DAT;SG	ажил|д
ажил	ажлыг	N|ACC;SG	ажил|ыг
ажил	ажлаас	N|ABL;SG	ажил|аас
ажил	ажлаар	N|INS;SG	ажил|аар
ажил	ажилтай	N|COM;SG	ажил|тай
ажил	ажлаа	N|VOC;SG	ажил|аа
жиг	жигийн	N|GEN;SG	жиг|ийн
жиг	жигт	N|DAT;SG	жиг|т
жиг	жигийг	N|ACC;SG	жиг|ийг
жиг	жигээс	N|ABL;SG	жиг|ээс
жиг	жигээр	N|INS;SG	жиг|ээр
жиг	жигтэй	N|COM;SG	жиг|тэй
жиг	жигээ	N|VOC;SG	жиг|ээ
жад	жадны	N|GEN;SG	жад|ы
жад	жаданд	N|DAT;SG	жад|д
жад	жадыг	N|ACC;SG	жад|ыг
жад	жаднаас	N|ABL;SG	жад|аас
жад	жадаар	N|INS;SG	жад|аар
жад	жадтай	N|COM;SG	жад|тай
жад	жадаа	N|VOC;SG	жад|аа
ганцаардал	ганцаардлын	N|GEN;SG	ганцаардал|ын
ганцаардал	ганцаардалд	N|DAT;SG	ганцаардал|д
ганцаардал	ганцаардлыг	N|ACC;SG	ганцаардал|ыг
ганцаардал	ганцаардлаас	N|ABL;SG	ганцаардал|аас
ганцаардал	ганцаардлаар	N|INS;SG	ганцаардал|аар
ганцаардал	ганцаардалтай	N|COM;SG	ганцаардал|тай
ганцаардал	ганцаардлаа	N|VOC;SG	ганцаардал|аа
шаналал	шаналлын	N|GEN;SG	шаналал|ын
шаналал	шаналалд	N|DAT;SG	шаналал|д
шаналал	шаналлыг	N|ACC;SG	шаналал|ыг
шаналал	шаналлаас	N|ABL;SG	шаналал|аас
шаналал	шаналлаар	N|INS;SG	шаналал|аар
шаналал	шаналалтай	N|COM;SG	шаналал|тай
шаналал	шаналлаа	N|VOC;SG	шаналал|аа
үйлчилгээ	үйлчилгээний	N|GEN;SG	үйлчилгээ|ий
үйлчилгээ	үйлчилгээнд	N|DAT;SG	үйлчилгээ|д
үйлчилгээ	үйлчилгээг	N|ACC;SG	үйлчилгээ|г
үйлчилгээ	үйлчилгээнээс	N|ABL;SG	үйлчилгээ|ээс
үйлчилгээ	үйлчилгээгээр	N|INS;SG	үйлчилгээ|ээр
үйлчилгээ	үйлчилгээтэй	N|COM;SG	үйлчилгээ|тэй
үйлчилгээ	үйлчилгээгээ	N|VOC;SG	үйлчилгээ|ээ
үүрэг	үүргийн	N|GEN;SG	үүрэг|ийн
үүрэг	үүрэгт	N|DAT;SG	үүрэг|т
үүрэг	үүргийг	N|ACC;SG	үүрэг|ийг
үүрэг	үүргээс	N|ABL;SG	үүрэг|ээс
үүрэг	үүргээр	N|INS;SG	үүрэг|ээр
үүрэг	үүрэгтэй	N|COM;SG	үүрэг|тэй
үүрэг	үүргээ	N|VOC;SG	үүрэг|ээ
өр	өрний	N|GEN;SG	өр|ий
өр	өрөнд	N|DAT;SG	өр|д
өр	өрийг	N|ACC;SG	өр|ийг
өр	өрнөөс	N|ABL;SG	өр|өөс
өр	өрөөр	N|INS;SG	өр|өөр
өр	өртэй	N|COM;SG	өр|тэй
өр	өрөө	N|VOC;SG	өр|өө
амьжиргаа	амьжиргааны	N|GEN;SG	амьжиргаа|ы
амьжиргаа	амьжиргаанд	N|DAT;SG	амьжиргаа|д
амьжиргаа	амьжиргааг	N|ACC;SG	амьжиргаа|г
амьжиргаа	амьжиргаанаас	N|ABL;SG	амьжиргаа|аас
амьжиргаа	амьжиргаагаар	N|INS;SG	амьжиргаа|аар
амьжиргаа	амьжиргаатай	N|COM;SG	амьжиргаа|тай
амьжиргаа	амьжиргаагаа	N|VOC;SG	амьжиргаа|аа
егөөдөл	егөөдлийн	N|GEN;SG	егөөдөл|ийн
егөөдөл	егөөдөлд	N|DAT;SG	егөөдөл|д
егөөдөл	егөөдлийг	N|ACC;SG	егөөдөл|ийг
егөөдөл	егөөдлөөс	N|ABL;SG	егөөдөл|өөс
егөөдөл	егөөдлөөр	N|INS;SG	егөөдөл|өөр
егөөдөл	егөөдөлтэй	N|COM;SG	егөөдөл|тэй
егөөдөл	егөөдлөө	N|VOC;SG	егөөдөл|өө
ёгтлол	ёгтлолын	N|GEN;SG	ёгтлол|ын
ёгтлол	ёгтлолд	N|DAT;SG	ёгтлол|д
ёгтлол	ёгтлолыг	N|ACC;SG	ёгтлол|ыг
ёгтлол	ёгтлолоос	N|ABL;SG	ёгтлол|оос
ёгтлол	ёгтлолоор	N|INS;SG	ёгтлол|оор
ёгтлол	ёгтлолтой	N|COM;SG	ёгтлол|той
ёгтлол	ёгтлолоо	N|VOC;SG	ёгтлол|оо
ёжлол	ёжлолын	N|GEN;SG	ёжлол|ын
ёжлол	ёжлолд	N|DAT;SG	ёжлол|д
ёжлол	ёжлолыг	N|ACC;SG	ёжлол|ыг
ёжлол	ёжлолоос	N|ABL;SG	ёжлол|оос
ёжлол	ёжлолоор	N|INS;SG	ёжлол|оор
ёжлол	ёжлолтой	N|COM;SG	ёжлол|той
ёжлол	ёжлолоо	N|VOC;SG	ёжлол|оо
мэргэжил	мэргэжлийн	N|GEN;SG	мэргэжил|ийн
мэргэжил	мэргэжилд	N|DAT;SG	мэргэжил|д
мэргэжил	мэргэжлийг	N|ACC;SG	мэргэжил|ийг
мэргэжил	мэргэжлээс	N|ABL;SG	мэргэжил|ээс
мэргэжил	мэргэжлээр	N|INS;SG	мэргэжил|ээр
мэргэжил	мэргэжилтэй	N|COM;SG	мэргэжил|тэй
мэргэжил	мэргэжлээ	N|VOC;SG	мэргэжил|ээ
мэргэшил	мэргэшлийн	N|GEN;SG	мэргэшил|ийн
мэргэшил	мэргэшилд	N|DAT;SG	мэргэшил|д
мэргэшил	мэргэшлийг	N|ACC;SG	мэргэшил|ийг
мэргэшил	мэргэшлээс	N|ABL;SG	мэргэшил|ээс
мэргэшил	мэргэшлээр	N|INS;SG	мэргэшил|ээр
мэргэшил	мэргэшилтэй	N|COM;SG	мэргэшил|тэй
мэргэшил	мэргэшлээ	N|VOC;SG	мэргэшил|ээ
хөг	хөгийн	N|GEN;SG	хөг|ийн
хөг	хөгт	N|DAT;SG	хөг|т
хөг	хөгийг	N|ACC;SG	хөг|ийг
хөг	хөгөөс	N|ABL;SG	хөг|өөс
хөг	хөгөөр	N|INS;SG	хөг|өөр
хөг	хөгтэй	N|COM;SG	хөг|тэй
хөг	хөгөө	N|VOC;SG	хөг|өө
хошин	хошингийн	N|GEN;SG	хошин|ийн
хошин	хошинд	N|DAT;SG	хошин|д
хошин	хошинг	N|ACC;SG	хошин|г
хошин	хошингоос	N|ABL;SG	хошин|оос
хошин	хошингоор	N|INS;SG	хошин|оор
хошин	хошинтой	N|COM;SG	хошин|той
хошин	хошингоо	N|VOC;SG	хошин|оо
дуншилт	дуншилтын	N|GEN;SG	дуншилт|ын
дуншилт	дуншилтад	N|DAT;SG	дуншилт|д
дуншилт	дуншилтыг	N|ACC;SG	дуншилт|ыг
дуншилт	дуншилтаас	N|ABL;SG	дуншилт|аас
дуншилт	дуншилтаар	N|INS;SG	дуншилт|аар
дуншилт	дуншилттай	N|COM;SG	дуншилт|тай
дуншилт	дуншилтаа	N|VOC;SG	дуншилт|аа
зурхай	зурхайн	N|GEN;SG	зурхай|н
зурхай	зурхайд	N|DAT;SG	зурхай|д
зурхай	зурхайг	N|ACC;SG	зурхай|г
зурхай	зурхайнаас	N|ABL;SG	зурхай|аас
зурхай	зурхайгаар	N|INS;SG	зурхай|аар
зурхай	зурхайтай	N|COM;SG	зурхай|тай
зурхай	зурхайгаа	N|VOC;SG	зурхай|аа
төлөг	төлөгний	N|GEN;SG	төлөг|ий
төлөг	төлгөнд	N|DAT;SG	төлөг|д
төлөг	төлгийг	N|ACC;SG	төлөг|ийг
төлөг	төлөгнөөс	N|ABL;SG	төлөг|өөс
төлөг	төлгөөр	N|INS;SG	төлөг|өөр
төлөг	төлөгтэй	N|COM;SG	төлөг|тэй
төлөг	төлгөө	N|VOC;SG	төлөг|өө
хамар	хамрын	N|GEN;SG	хамар|ын
хамар	хамарт	N|DAT;SG	хамар|т
хамар	хамрыг	N|ACC;SG	хамар|ыг
хамар	хамраас	N|ABL;SG	хамар|аас
хамар	хамраар	N|INS;SG	хамар|аар
хамар	хамартай	N|COM;SG	хамар|тай
хамар	хамраа	N|VOC;SG	хамар|аа
хоншоор	хоншоорын	N|GEN;SG	хоншоор|ын
хоншоор	хоншоорт	N|DAT;SG	хоншоор|т
хоншоор	хоншоорыг	N|ACC;SG	хоншоор|ыг
хоншоор	хоншоороос	N|ABL;SG	хоншоор|оос
хоншоор	хоншоороор	N|INS;SG	хоншоор|оор
хоншоор	хоншоортой	N|COM;SG	хоншоор|той
хоншоор	хоншоороо	N|VOC;SG	хоншоор|оо
залгаас	залгаасны	N|GEN;SG	залгаас|ы
залгаас	залгаасанд	N|DAT;SG	залгаас|д
залгаас	залгаасыг	N|ACC;SG	залгаас|ыг
залгаас	залгааснаас	N|ABL;SG	залгаас|аас
залгаас	залгаасаар	N|INS;SG	залгаас|аар
залгаас	залгаастай	N|COM;SG	залгаас|тай
залгаас	залгаасаа	N|VOC;SG	залгаас|аа
бижрүү	бижрүүний	N|GEN;SG	бижрүү|ий
бижрүү	бижрүүнд	N|DAT;SG	бижрүү|д
бижрүү	бижрүүг	N|ACC;SG	бижрүү|г
бижрүү	бижрүүнээс	N|ABL;SG	бижрүү|ээс
бижрүү	бижрүүгээр	N|INS;SG	бижрүү|ээр
бижрүү	бижрүүтэй	N|COM;SG	бижрүү|тэй
бижрүү	бижрүүгээ	N|VOC;SG	бижрүү|ээ
шүүлт	шүүлтийн	N|GEN;SG	шүүлт|ийн
шүүлт	шүүлтэд	N|DAT;SG	шүүлт|д
шүүлт	шүүлтийг	N|ACC;SG	шүүлт|ийг
шүүлт	шүүлтээс	N|ABL;SG	шүүлт|ээс
шүүлт	шүүлтээр	N|INS;SG	шүүлт|ээр
шүүлт	шүүлттэй	N|COM;SG	шүүлт|тэй
шүүлт	шүүлтээ	N|VOC;SG	шүүлт|ээ
им	имийн	N|GEN;SG	им|ийн
им	имд	N|DAT;SG	им|д
им	имийг	N|ACC;SG	им|ийг
им	имээс	N|ABL;SG	им|ээс
им	имээр	N|INS;SG	им|ээр
им	имтэй	N|COM;SG	им|тэй
им	имээ	N|VOC;SG	им|ээ
тамга	тамганы	N|GEN;SG	тамга|ы
тамга	тамганд	N|DAT;SG	тамга|д
тамга	тамгыг	N|ACC;SG	тамга|ыг
тамга	тамганаас	N|ABL;SG	тамга|аас
тамга	тамгаар	N|INS;SG	тамга|аар
тамга	тамгатай	N|COM;SG	тамга|тай
тамга	тамгаа	N|VOC;SG	тамга|аа
дүрвэгч	дүрвэгчийн	N|GEN;SG	дүрвэгч|ийн
дүрвэгч	дүрвэгчид	N|DAT;SG	дүрвэгч|д
дүрвэгч	дүрвэгчийг	N|ACC;SG	дүрвэгч|ийг
дүрвэгч	дүрвэгчээс	N|ABL;SG	дүрвэгч|ээс
дүрвэгч	дүрвэгчээр	N|INS;SG	дүрвэгч|ээр
дүрвэгч	дүрвэгчтэй	N|COM;SG	дүрвэгч|тэй
дүрвэгч	дүрвэгчээ	N|VOC;SG	дүрвэгч|ээ
даруул	даруулын	N|GEN;SG	даруул|ын
даруул	даруулд	N|DAT;SG	даруул|д
даруул	даруулыг	N|ACC;SG	даруул|ыг
даруул	даруулаас	N|ABL;SG	даруул|аас
даруул	даруулаар	N|INS;SG	даруул|аар
даруул	даруултай	N|COM;SG	даруул|тай
даруул	даруулаа	N|VOC;SG	даруул|аа
маяг	маягийн	N|GEN;SG	маяг|ийн
маяг	маягт	N|DAT;SG	маяг|т
маяг	маягийг	N|ACC;SG	маяг|ийг
маяг	маягаас	N|ABL;SG	маяг|аас
маяг	маягаар	N|INS;SG	маяг|аар
маяг	маягтай	N|COM;SG	маяг|тай
маяг	маягаа	N|VOC;SG	маяг|аа
товчлуур	товчлуурын	N|GEN;SG	товчлуур|ын
товчлуур	товчлуурт	N|DAT;SG	товчлуур|т
товчлуур	товчлуурыг	N|ACC;SG	товчлуур|ыг
товчлуур	товчлуураас	N|ABL;SG	товчлуур|аас
товчлуур	товчлуураар	N|INS;SG	товчлуур|аар
товчлуур	товчлууртай	N|COM;SG	товчлуур|тай
товчлуур	товчлуураа	N|VOC;SG	товчлуур|аа
гар	гарын	N|GEN;SG	гар|ын
гар	гарт	N|DAT;SG	гар|т
гар	гарыг	N|ACC;SG	гар|ыг
гар	гараас	N|ABL;SG	гар|аас
гар	гараар	N|INS;SG	гар|аар
гар	гартай	N|COM;SG	гар|тай
гар	гараа	N|VOC;SG	гар|аа
даяанч	даяанчийн	N|GEN;SG	даяанч|ийн
даяанч	даяанчид	N|DAT;SG	даяанч|д
даяанч	даяанчийг	N|ACC;SG	даяанч|ийг
даяанч	даяанчаас	N|ABL;SG	даяанч|аас
даяанч	даяанчаар	N|INS;SG	даяанч|аар
даяанч	даяанчтай	N|COM;SG	даяанч|тай
даяанч	даяанчаа	N|VOC;SG	даяанч|аа
засварчин	засварчны	N|GEN;SG	засварчин|ы
засварчин	засварчинд	N|DAT;SG	засварчин|д
засварчин	засварчныг	N|ACC;SG	засварчин|ыг
засварчин	засварчнаас	N|ABL;SG	засварчин|аас
засварчин	засварчнаар	N|INS;SG	засварчин|аар
засварчин	засварчинтай	N|COM;SG	засварчин|тай
засварчин	засварчнаа	N|VOC;SG	засварчин|аа
улангир	улангирын	N|GEN;SG	улангир|ын
улангир	улангирт	N|DAT;SG	улангир|т
улангир	улангирыг	N|ACC;SG	улангир|ыг
улангир	улангираас	N|ABL;SG	улангир|аас
улангир	улангираар	N|INS;SG	улангир|аар
улангир	улангиртай	N|COM;SG	улангир|тай
улангир	улангираа	N|VOC;SG	улангир|аа
лавлагаа	лавлагааны	N|GEN;SG	лавлагаа|ы
лавлагаа	лавлагаанд	N|DAT;SG	лавлагаа|д
лавлагаа	лавлагааг	N|ACC;SG	лавлагаа|г
лавлагаа	лавлагаанаас	N|ABL;SG	лавлагаа|аас
лавлагаа	лавлагаагаар	N|INS;SG	лавлагаа|аар
лавлагаа	лавлагаатай	N|COM;SG	лавлагаа|тай
лавлагаа	лавлагаагаа	N|VOC;SG	лавлагаа|аа
төлөөлөгч	төлөөлөгчийн	N|GEN;SG	төлөөлөгч|ийн
төлөөлөгч	төлөөлөгчид	N|DAT;SG	төлөөлөгч|д
төлөөлөгч	төлөөлөгчийг	N|ACC;SG	төлөөлөгч|ийг
төлөөлөгч	төлөөлөгчөөс	N|ABL;SG	төлөөлөгч|өөс
төлөөлөгч	төлөөлөгчөөр	N|INS;SG	төлөөлөгч|өөр
төлөөлөгч	төлөөлөгчтэй	N|COM;SG	төлөөлөгч|тэй
төлөөлөгч	төлөөлөгчөө	N|VOC;SG	төлөөлөгч|өө
утаа	утааны	N|GEN;SG	утаа|ы
утаа	утаанд	N|DAT;SG	утаа|д
утаа	утааг	N|ACC;SG	утаа|г
утаа	утаанаас	N|ABL;SG	утаа|аас
утаа	утаагаар	N|INS;SG	утаа|аар
утаа	утаатай	N|COM;SG	утаа|тай
утаа	утаагаа	N|VOC;SG	утаа|аа
иргэн	иргэний	N|GEN;SG	иргэн|ий
иргэн	иргэнд	N|DAT;SG	иргэн|д
иргэн	иргэнийг	N|ACC;SG	иргэн|ийг
иргэн	иргэнээс	N|ABL;SG	иргэн|ээс
иргэн	иргэнээр	N|INS;SG	иргэн|ээр
иргэн	иргэнтэй	N|COM;SG	иргэн|тэй
иргэн	иргэнээ	N|VOC;SG	иргэн|ээ
өвдөг	өвдөгний	N|GEN;SG	өвдөг|ий
өвдөг	өвдгөнд	N|DAT;SG	өвдөг|д
өвдөг	өвдгийг	N|ACC;SG	өвдөг|ийг
өвдөг	өвдөгнөөс	N|ABL;SG	өвдөг|өөс
өвдөг	өвдгөөр	N|INS;SG	өвдөг|өөр
өвдөг	өвдөгтэй	N|COM;SG	өвдөг|тэй
өвдөг	өвдгөө	N|VOC;SG	өвдөг|өө
шивээс	шивээсний	N|GEN;SG	шивээс|ий
шивээс	шивээсэнд	N|DAT;SG	шивээс|д
шивээс	шивээсийг	N|ACC;SG	шивээс|ийг
шивээс	шивээсээс	N|ABL;SG	шивээс|ээс
шивээс	шивээсээр	N|INS;SG	шивээс|ээр
шивээс	шивээстэй	N|COM;SG	шивээс|тэй
шивээс	шивээсээ	N|VOC;SG	шивээс|ээ
хутга	хутганы	N|GEN;SG	хутга|ы
хутга	хутганд	N|DAT;SG	хутга|д
хутга	хутгыг	N|ACC;SG	хутга|ыг
хутга	хутганаас	N|ABL;SG	хутга|аас
хутга	хутгаар	N|INS;SG	хутга|аар
хутга	хутгатай	N|COM;SG	хутга|тай
хутга	хутгаа	N|VOC;SG	хутга|аа
шүгэл	шүглийн	N|GEN;SG	шүгэл|ийн
шүгэл	шүгэлд	N|DAT;SG	шүгэл|д
шүгэл	шүглийг	N|ACC;SG	шүгэл|ийг
шүгэл	шүглээс	N|ABL;SG	шүгэл|ээс
шүгэл	шүглээр	N|INS;SG	шүгэл|ээр
шүгэл	шүгэлтэй	N|COM;SG	шүгэл|тэй
шүгэл	шүглээ	N|VOC;SG	шүгэл|ээ
гэрэлтүүлэг	гэрэлтүүлгийн	N|GEN;SG	гэрэлтүүлэг|ийн
гэрэлтүүлэг	гэрэлтүүлэгт	N|DAT;SG	гэрэлтүүлэг|т
гэрэлтүүлэг	гэрэлтүүлгийг	N|ACC;SG	гэрэлтүүлэг|ийг
гэрэлтүүлэг	гэрэлтүүлгээс	N|ABL;SG	гэрэлтүүлэг|ээс
гэрэлтүүлэг	гэрэлтүүлгээр	N|INS;SG	гэрэлтүүлэг|ээр
гэрэлтүүлэг	гэрэлтүүлэгтэй	N|COM;SG	гэрэлтүүлэг|тэй
гэрэлтүүлэг	гэрэлтүүлгээ	N|VOC;SG	гэрэлтүүлэг|ээ
зангилаа	зангилааны	N|GEN;SG	зангилаа|ы
зангилаа	зангилаанд	N|DAT;SG	зангилаа|д
зангилаа	зангилааг	N|ACC;SG	зангилаа|г
зангилаа	зангилаанаас	N|ABL;SG	зангилаа|аас
зангилаа	зангилаагаар	N|INS;SG	зангилаа|аар
